timestamp,user_id,department,location,resource_accessed,failed_logins,privilege_escalation,mfa_bypass,new_device,session_duration_min,is_anomalous
2024-01-30 18:40:00,user_043,IT,Chicago,admin_panel,1,0,0,1,69,0
2024-01-30 19:21:00,user_039,IT,Remote,vpn,1,0,0,1,91,0
2024-01-30 19:28:00,user_039,Sales,Chicago,admin_panel,1,0,0,0,48,0
2024-01-30 19:44:00,user_034,Sales,Remote,admin_panel,0,0,0,0,60,0
2024-01-31 07:42:00,user_047,HR,Remote,file_share,0,0,0,1,44,0
2024-01-31 10:29:00,user_050,Engineering,New York,payroll,0,0,0,0,40,0
2024-01-31 11:10:00,user_034,Sales,Chicago,email,1,0,0,1,40,0
2024-01-31 11:14:00,user_036,Executive,Chicago,file_share,1,0,0,0,45,0
2024-01-31 11:25:00,user_013,HR,Chicago,vpn,1,0,0,1,62,0
2024-01-31 11:32:00,user_033,Engineering,Remote,admin_panel,1,0,0,0,76,0
2024-01-31 11:38:00,user_005,HR,New York,vpn,0,0,0,0,50,0
2024-01-31 11:54:00,user_008,Finance,Chicago,file_share,1,0,0,0,25,0
2024-01-31 12:00:00,user_030,Executive,Chicago,file_share,1,0,0,0,15,0
2024-01-31 12:23:00,user_026,Finance,Chicago,admin_panel,0,0,0,1,35,0
2024-01-31 13:59:00,user_037,IT,Chicago,file_share,1,0,0,0,100,0
2024-01-31 16:23:00,user_021,Executive,Chicago,file_share,0,0,0,0,27,0
2024-01-31 17:45:00,user_046,Sales,Chicago,file_share,1,0,0,1,13,0
2024-01-31 17:50:00,user_019,IT,New York,email,1,0,0,0,107,0
2024-01-31 17:57:00,user_038,Executive,New York,payroll,0,0,0,0,115,0
2024-01-31 22:14:00,user_033,IT,London,database,4,0,0,1,25,1
2024-01-31 22:21:00,user_028,Executive,Unknown,admin_panel,8,1,1,1,18,1
2024-02-01 07:43:00,user_047,Executive,Chicago,database,0,0,0,0,40,0
2024-02-01 09:09:00,user_034,IT,Remote,database,0,0,0,0,109,0
2024-02-01 09:18:00,user_018,Finance,New York,database,0,0,0,1,26,0
2024-02-01 13:44:00,user_011,Sales,New York,file_share,0,0,0,0,97,0
2024-02-01 15:29:00,user_015,IT,New York,email,1,0,0,0,82,0
2024-02-01 15:41:00,user_018,Finance,Remote,email,1,0,0,0,29,0
2024-02-01 16:20:00,user_014,HR,New York,payroll,1,0,0,1,98,0
2024-02-01 16:40:00,user_002,IT,Remote,hr_system,0,0,0,0,16,0
2024-02-01 18:24:00,user_002,Executive,Remote,hr_system,1,0,0,0,75,0
2024-02-01 19:31:00,user_035,Finance,New York,database,1,0,0,0,36,0
2024-02-02 03:53:00,user_021,Executive,London,database,3,0,0,0,7,1
2024-02-02 08:02:00,user_039,IT,Remote,admin_panel,1,0,0,0,88,0
2024-02-02 08:47:00,user_026,Executive,New York,database,0,0,0,1,104,0
2024-02-02 09:23:00,user_032,Sales,Remote,payroll,1,0,0,1,98,0
2024-02-02 13:22:00,user_011,Finance,Remote,payroll,1,0,0,1,94,0
2024-02-02 14:37:00,user_049,HR,Remote,hr_system,1,0,0,1,6,0
2024-02-02 15:34:00,user_023,Finance,Remote,admin_panel,1,0,0,0,69,0
2024-02-02 16:55:00,user_029,Sales,New York,file_share,0,0,0,1,99,0
2024-02-02 18:34:00,user_013,HR,New York,file_share,0,0,0,1,10,0
2024-02-02 19:44:00,user_019,Sales,Chicago,email,0,0,0,0,34,0
2024-02-03 13:14:00,user_047,IT,Chicago,admin_panel,0,0,0,0,115,0
2024-02-03 13:19:00,user_013,HR,Remote,file_share,1,0,0,0,113,0
2024-02-03 13:42:00,user_009,Engineering,New York,database,0,0,0,0,42,0
2024-02-03 13:50:00,user_009,HR,Chicago,payroll,1,0,0,0,103,0
2024-02-03 15:30:00,user_005,Sales,Remote,database,0,0,0,1,97,0
2024-02-03 18:48:00,user_024,Executive,New York,file_share,0,0,0,1,11,0
2024-02-03 18:55:00,user_049,IT,Chicago,payroll,0,0,0,0,23,0
2024-02-04 07:31:00,user_012,Engineering,Remote,email,1,0,0,0,109,0
2024-02-04 08:08:00,user_044,Executive,Chicago,payroll,1,0,0,0,29,0
2024-02-04 08:21:00,user_030,HR,Chicago,database,1,0,0,1,30,0
2024-02-04 08:44:00,user_024,Finance,Chicago,database,1,0,0,1,115,0
2024-02-04 11:07:00,user_022,Finance,Chicago,email,0,0,0,1,90,0
2024-02-04 12:01:00,user_033,Sales,New York,email,1,0,0,0,117,0
2024-02-04 12:46:00,user_036,Sales,New York,payroll,1,0,0,1,83,0
2024-02-04 14:13:00,user_013,IT,Remote,hr_system,0,0,0,1,87,0
2024-02-04 15:28:00,user_043,HR,Chicago,admin_panel,1,0,0,0,80,0
2024-02-04 17:08:00,user_036,HR,Chicago,vpn,1,0,0,0,14,0
2024-02-04 17:37:00,user_048,IT,Remote,admin_panel,1,0,0,0,71,0
2024-02-04 23:32:00,user_004,HR,London,admin_panel,9,0,0,0,13,1
2024-02-05 01:05:00,user_042,Executive,London,payroll,9,0,0,1,26,1
2024-02-05 07:02:00,user_010,Sales,Chicago,database,0,0,0,1,107,0
2024-02-05 07:54:00,user_044,Executive,New York,email,0,0,0,0,47,0
2024-02-05 09:00:00,user_044,HR,New York,database,1,0,0,1,52,0
2024-02-05 10:03:00,user_010,Sales,Chicago,vpn,0,0,0,0,94,0
2024-02-05 10:14:00,user_024,Finance,Chicago,payroll,1,0,0,0,14,0
2024-02-05 10:41:00,user_020,HR,Chicago,database,0,0,0,0,115,0
2024-02-05 11:05:00,user_046,IT,Chicago,admin_panel,1,0,0,1,98,0
2024-02-05 12:23:00,user_002,Engineering,New York,email,0,0,0,1,63,0
2024-02-05 13:10:00,user_009,Sales,Remote,database,1,0,0,1,76,0
2024-02-05 14:44:00,user_046,Finance,New York,email,1,0,0,1,62,0
2024-02-05 15:28:00,user_026,IT,New York,vpn,0,0,0,1,28,0
2024-02-05 16:14:00,user_042,Engineering,Chicago,vpn,0,0,0,0,81,0
2024-02-05 16:48:00,user_002,Finance,Chicago,database,0,0,0,0,89,0
2024-02-05 18:01:00,user_037,Executive,Chicago,database,1,0,0,0,116,0
2024-02-05 18:25:00,user_004,HR,New York,email,1,0,0,0,82,0
2024-02-05 18:28:00,user_048,Engineering,New York,email,0,0,0,1,110,0
2024-02-05 18:53:00,user_027,Executive,Remote,email,1,0,0,0,19,0
2024-02-05 19:32:00,user_024,Executive,New York,payroll,0,0,0,1,25,0
2024-02-06 00:17:00,user_025,IT,Unknown,admin_panel,6,0,0,0,26,1
2024-02-06 09:55:00,user_012,HR,Chicago,file_share,0,0,0,1,13,0
2024-02-06 10:25:00,user_030,Engineering,Chicago,hr_system,1,0,0,1,18,0
2024-02-06 11:54:00,user_025,Sales,Chicago,vpn,0,0,0,1,12,0
2024-02-06 13:34:00,user_026,Finance,New York,file_share,0,0,0,0,89,0
2024-02-06 14:09:00,user_030,Engineering,Chicago,payroll,1,0,0,1,58,0
2024-02-06 14:47:00,user_049,IT,New York,admin_panel,1,0,0,1,81,0
2024-02-06 15:12:00,user_028,IT,Remote,vpn,1,0,0,0,104,0
2024-02-06 16:45:00,user_022,HR,New York,email,0,0,0,0,113,0
2024-02-07 00:06:00,user_031,HR,Unknown,database,5,0,0,1,17,1
2024-02-07 00:54:00,user_032,HR,London,database,10,1,1,0,27,1
2024-02-07 07:05:00,user_039,Finance,New York,hr_system,1,0,0,1,79,0
2024-02-07 07:11:00,user_036,Executive,Remote,payroll,0,0,0,0,88,0
2024-02-07 07:15:00,user_030,Finance,Chicago,vpn,1,0,0,0,42,0
2024-02-07 09:55:00,user_036,Finance,Chicago,database,0,0,0,0,103,0
2024-02-07 10:49:00,user_043,Sales,Chicago,hr_system,0,0,0,0,44,0
2024-02-07 12:05:00,user_045,Finance,Remote,payroll,0,0,0,0,112,0
2024-02-07 12:05:00,user_027,Engineering,Chicago,admin_panel,0,0,0,0,39,0
2024-02-07 14:16:00,user_020,Sales,New York,admin_panel,1,0,0,1,6,0
2024-02-07 15:43:00,user_002,Finance,Chicago,database,1,0,0,1,89,0
2024-02-07 16:59:00,user_047,IT,Remote,email,0,0,0,1,6,0
2024-02-08 00:08:00,user_033,Executive,Unknown,database,4,1,1,0,25,1
2024-02-08 00:11:00,user_004,Executive,London,admin_panel,5,1,0,1,29,1
2024-02-08 00:49:00,user_030,Finance,Unknown,payroll,4,0,1,1,22,1
2024-02-08 08:26:00,user_018,IT,Remote,database,1,0,0,0,77,0
2024-02-08 09:41:00,user_033,Executive,Remote,admin_panel,0,0,0,1,88,0
2024-02-08 11:10:00,user_050,Sales,Chicago,admin_panel,0,0,0,1,15,0
2024-02-08 13:36:00,user_050,Engineering,New York,hr_system,1,0,0,0,71,0
2024-02-08 17:49:00,user_038,IT,Remote,file_share,1,0,0,1,55,0
2024-02-09 03:00:00,user_028,Engineering,London,admin_panel,4,0,1,1,30,1
2024-02-09 12:04:00,user_009,IT,New York,email,0,0,0,0,104,0
2024-02-09 12:41:00,user_033,Sales,Chicago,admin_panel,0,0,0,1,71,0
2024-02-09 13:16:00,user_031,IT,Chicago,file_share,1,0,0,1,6,0
2024-02-09 13:52:00,user_024,Executive,Remote,database,0,0,0,1,105,0
2024-02-09 16:04:00,user_006,IT,Remote,email,1,0,0,1,85,0
2024-02-09 18:11:00,user_012,Engineering,Remote,payroll,1,0,0,0,36,0
2024-02-09 18:54:00,user_035,Sales,Remote,admin_panel,1,0,0,0,45,0
2024-02-10 07:09:00,user_024,HR,Remote,database,0,0,0,0,91,0
2024-02-10 07:25:00,user_037,Finance,New York,hr_system,1,0,0,0,27,0
2024-02-10 07:32:00,user_029,Engineering,Remote,admin_panel,1,0,0,0,44,0
2024-02-10 07:35:00,user_022,IT,Remote,payroll,0,0,0,1,88,0
2024-02-10 07:41:00,user_043,Engineering,New York,payroll,0,0,0,1,114,0
2024-02-10 12:43:00,user_016,IT,New York,file_share,1,0,0,0,110,0
2024-02-10 14:11:00,user_004,Finance,Remote,payroll,1,0,0,0,11,0
2024-02-10 15:04:00,user_014,IT,New York,vpn,0,0,0,0,57,0
2024-02-10 15:40:00,user_003,Executive,New York,database,1,0,0,0,109,0
2024-02-10 19:10:00,user_044,Finance,New York,payroll,1,0,0,0,46,0
2024-02-10 22:48:00,user_041,Engineering,London,admin_panel,5,0,0,1,20,1
2024-02-11 00:19:00,user_021,Finance,Unknown,payroll,9,0,0,1,13,1
2024-02-11 08:05:00,user_011,HR,Chicago,hr_system,1,0,0,1,34,0
2024-02-11 09:21:00,user_002,Sales,New York,email,0,0,0,0,66,0
2024-02-11 09:23:00,user_007,HR,Remote,database,0,0,0,0,81,0
2024-02-11 11:05:00,user_024,IT,Remote,payroll,0,0,0,1,62,0
2024-02-11 15:44:00,user_020,HR,Chicago,admin_panel,1,0,0,1,50,0
2024-02-11 16:28:00,user_017,Finance,New York,payroll,0,0,0,0,35,0
2024-02-11 18:26:00,user_017,Executive,Chicago,admin_panel,1,0,0,0,69,0
2024-02-11 19:15:00,user_013,IT,New York,hr_system,0,0,0,1,46,0
2024-02-11 19:50:00,user_016,IT,Chicago,admin_panel,1,0,0,0,76,0
2024-02-11 19:52:00,user_045,HR,New York,database,0,0,0,1,18,0
2024-02-12 00:20:00,user_049,IT,Unknown,payroll,3,0,0,0,23,1
2024-02-12 07:53:00,user_010,HR,Remote,file_share,0,0,0,1,101,0
2024-02-12 11:03:00,user_008,Finance,Chicago,vpn,1,0,0,0,61,0
2024-02-12 14:20:00,user_024,Finance,Remote,file_share,0,0,0,0,88,0
2024-02-12 18:40:00,user_032,Engineering,Chicago,vpn,1,0,0,0,78,0
2024-02-12 19:16:00,user_001,HR,Chicago,vpn,1,0,0,1,14,0
2024-02-12 22:06:00,user_049,IT,Unknown,payroll,3,0,0,0,24,1
2024-02-13 10:21:00,user_026,Engineering,Chicago,hr_system,1,0,0,0,70,0
2024-02-13 13:37:00,user_025,HR,New York,hr_system,1,0,0,1,102,0
2024-02-13 14:10:00,user_028,Finance,Chicago,file_share,1,0,0,0,114,0
2024-02-13 15:53:00,user_016,Engineering,Remote,vpn,0,0,0,0,9,0
2024-02-13 16:28:00,user_043,Sales,Remote,database,0,0,0,0,27,0
2024-02-13 16:40:00,user_024,Executive,Chicago,hr_system,0,0,0,0,25,0
2024-02-13 18:15:00,user_012,Executive,Remote,admin_panel,1,0,0,1,92,0
2024-02-13 18:26:00,user_002,Finance,New York,database,0,0,0,0,98,0
2024-02-13 19:14:00,user_023,Finance,New York,database,1,0,0,1,31,0
2024-02-13 19:19:00,user_023,HR,Remote,hr_system,0,0,0,1,83,0
2024-02-13 23:32:00,user_035,Finance,London,payroll,10,0,1,0,29,1
2024-02-14 07:43:00,user_045,IT,Remote,admin_panel,0,0,0,1,76,0
2024-02-14 10:14:00,user_014,IT,Chicago,admin_panel,1,0,0,1,60,0
2024-02-14 12:51:00,user_008,Sales,Remote,vpn,1,0,0,1,105,0
2024-02-14 15:46:00,user_025,IT,Chicago,database,0,0,0,1,53,0
2024-02-14 17:20:00,user_009,Executive,Chicago,payroll,1,0,0,1,33,0
2024-02-14 17:46:00,user_010,HR,New York,vpn,1,0,0,1,37,0
2024-02-14 17:47:00,user_019,Finance,Chicago,hr_system,1,0,0,1,56,0
2024-02-14 19:22:00,user_050,Executive,Chicago,hr_system,1,0,0,1,114,0
2024-02-15 03:20:00,user_022,Sales,London,database,8,0,1,0,14,1
2024-02-15 03:49:00,user_039,Executive,London,admin_panel,10,0,0,1,21,1
2024-02-15 07:57:00,user_021,Engineering,New York,vpn,1,0,0,0,20,0
2024-02-15 08:22:00,user_041,Engineering,New York,hr_system,1,0,0,0,119,0
2024-02-15 08:50:00,user_024,Executive,Chicago,payroll,1,0,0,1,73,0
2024-02-15 09:59:00,user_026,Engineering,Chicago,payroll,1,0,0,1,41,0
2024-02-15 10:25:00,user_004,Executive,Chicago,vpn,1,0,0,1,72,0
2024-02-15 10:50:00,user_002,Engineering,Chicago,vpn,1,0,0,1,69,0
2024-02-15 13:01:00,user_048,Finance,New York,payroll,0,0,0,1,105,0
2024-02-15 13:16:00,user_004,Sales,Remote,admin_panel,0,0,0,0,103,0
2024-02-15 14:22:00,user_005,IT,Remote,file_share,0,0,0,0,96,0
2024-02-15 14:45:00,user_044,Sales,Chicago,database,0,0,0,0,109,0
2024-02-15 15:15:00,user_012,HR,Remote,vpn,1,0,0,0,7,0
2024-02-15 15:49:00,user_001,IT,Remote,admin_panel,1,0,0,0,98,0
2024-02-15 16:06:00,user_002,Sales,Remote,admin_panel,0,0,0,1,120,0
2024-02-15 16:40:00,user_015,Finance,New York,database,0,0,0,1,100,0
2024-02-15 17:22:00,user_045,Executive,New York,database,1,0,0,0,115,0
2024-02-15 18:41:00,user_014,HR,Remote,file_share,0,0,0,1,95,0
2024-02-16 02:40:00,user_046,HR,London,payroll,10,1,1,1,20,1
2024-02-16 08:28:00,user_004,IT,Chicago,database,1,0,0,1,103,0
2024-02-16 08:48:00,user_018,Sales,Chicago,hr_system,1,0,0,1,5,0
2024-02-16 09:28:00,user_001,Finance,New York,email,0,0,0,1,10,0
2024-02-16 11:16:00,user_035,Executive,Chicago,payroll,1,0,0,1,63,0
2024-02-16 12:08:00,user_037,Executive,Chicago,vpn,0,0,0,1,50,0
2024-02-16 15:20:00,user_016,Executive,Remote,vpn,1,0,0,1,85,0
2024-02-16 15:55:00,user_043,Executive,New York,admin_panel,0,0,0,1,20,0
2024-02-16 16:34:00,user_018,Engineering,Chicago,email,0,0,0,0,98,0
2024-02-16 16:42:00,user_005,Executive,Chicago,admin_panel,1,0,0,1,21,0
2024-02-16 18:29:00,user_041,Executive,New York,hr_system,1,0,0,1,50,0
2024-02-17 02:05:00,user_030,Finance,Unknown,admin_panel,7,1,1,1,8,1
2024-02-17 07:22:00,user_001,HR,Chicago,file_share,0,0,0,1,50,0
2024-02-17 08:36:00,user_016,Finance,New York,email,0,0,0,0,62,0
2024-02-17 08:44:00,user_039,Executive,Remote,database,0,0,0,1,42,0
2024-02-17 10:09:00,user_009,Finance,New York,database,1,0,0,0,51,0
2024-02-17 12:58:00,user_038,Executive,Chicago,database,1,0,0,0,28,0
2024-02-17 13:21:00,user_008,Engineering,Chicago,hr_system,1,0,0,1,93,0
2024-02-17 16:45:00,user_041,Engineering,New York,hr_system,1,0,0,1,41,0
2024-02-17 17:11:00,user_011,Engineering,Chicago,vpn,1,0,0,1,55,0
2024-02-17 18:37:00,user_007,Sales,Remote,admin_panel,1,0,0,1,91,0
2024-02-18 09:49:00,user_027,HR,Chicago,hr_system,1,0,0,0,21,0
2024-02-18 09:56:00,user_002,HR,Remote,database,0,0,0,0,28,0
2024-02-18 10:02:00,user_035,Executive,New York,hr_system,0,0,0,0,43,0
2024-02-18 10:40:00,user_048,HR,New York,database,1,0,0,1,91,0
2024-02-18 13:14:00,user_025,Finance,Chicago,vpn,1,0,0,1,118,0
2024-02-18 16:50:00,user_044,Engineering,New York,hr_system,1,0,0,1,75,0
2024-02-18 18:43:00,user_009,Finance,Remote,vpn,1,0,0,1,28,0
2024-02-18 18:48:00,user_031,Finance,Remote,vpn,1,0,0,0,56,0
2024-02-19 03:07:00,user_026,Executive,London,payroll,4,0,0,0,23,1
2024-02-19 07:08:00,user_047,Finance,Remote,hr_system,0,0,0,1,75,0
2024-02-19 08:40:00,user_032,Sales,Remote,payroll,0,0,0,1,71,0
2024-02-19 12:33:00,user_024,Executive,New York,vpn,1,0,0,0,80,0
2024-02-19 12:52:00,user_016,IT,Chicago,email,0,0,0,0,33,0
2024-02-19 14:56:00,user_038,IT,Chicago,email,0,0,0,0,116,0
2024-02-19 15:25:00,user_006,Engineering,Remote,hr_system,0,0,0,1,45,0
2024-02-19 15:32:00,user_006,IT,Remote,database,1,0,0,0,63,0
2024-02-19 15:34:00,user_014,Sales,New York,email,0,0,0,0,67,0
2024-02-19 18:10:00,user_008,IT,Remote,email,1,0,0,0,81,0
2024-02-19 19:48:00,user_037,Finance,New York,email,0,0,0,1,120,0
2024-02-19 23:05:00,user_032,Sales,London,database,6,0,0,1,9,1
2024-02-20 00:39:00,user_002,Finance,London,database,6,0,0,0,7,1
2024-02-20 07:01:00,user_019,Executive,Remote,payroll,1,0,0,0,41,0
2024-02-20 07:11:00,user_007,Finance,New York,payroll,1,0,0,0,54,0
2024-02-20 08:11:00,user_047,IT,Chicago,vpn,0,0,0,1,23,0
2024-02-20 08:12:00,user_050,Engineering,Remote,hr_system,1,0,0,0,63,0
2024-02-20 08:23:00,user_010,Executive,Remote,email,0,0,0,1,30,0
2024-02-20 11:11:00,user_048,Engineering,Remote,admin_panel,0,0,0,1,55,0
2024-02-20 12:20:00,user_049,IT,Remote,email,0,0,0,1,19,0
2024-02-20 12:34:00,user_050,Executive,New York,database,0,0,0,0,112,0
2024-02-20 18:11:00,user_018,Finance,New York,hr_system,0,0,0,0,30,0
2024-02-20 19:18:00,user_009,Executive,Remote,payroll,1,0,0,0,58,0
2024-02-20 19:42:00,user_009,Executive,Chicago,vpn,0,0,0,1,42,0
2024-02-21 00:50:00,user_009,Engineering,Unknown,database,6,0,0,1,13,1
2024-02-21 07:18:00,user_038,Sales,New York,file_share,0,0,0,1,11,0
2024-02-21 08:08:00,user_012,IT,Remote,vpn,0,0,0,0,117,0
2024-02-21 09:12:00,user_046,Finance,Remote,database,0,0,0,0,36,0
2024-02-21 14:19:00,user_004,HR,Chicago,database,1,0,0,1,27,0
2024-02-21 17:27:00,user_014,Finance,New York,admin_panel,0,0,0,0,111,0
2024-02-21 18:08:00,user_022,IT,Remote,email,0,0,0,0,28,0
2024-02-21 18:12:00,user_027,Engineering,New York,email,1,0,0,0,73,0
2024-02-21 19:24:00,user_045,IT,Remote,email,0,0,0,0,52,0
2024-02-21 19:24:00,user_006,HR,Remote,admin_panel,0,0,0,1,114,0
2024-02-22 03:09:00,user_005,HR,Unknown,payroll,5,0,0,1,22,1
2024-02-22 03:29:00,user_030,IT,Unknown,database,9,1,1,1,24,1
2024-02-22 03:59:00,user_050,IT,London,admin_panel,7,1,0,0,29,1
2024-02-22 07:14:00,user_040,IT,Chicago,admin_panel,1,0,0,1,28,0
2024-02-22 12:15:00,user_027,HR,New York,vpn,1,0,0,0,90,0
2024-02-22 14:41:00,user_001,Sales,Remote,vpn,1,0,0,1,94,0
2024-02-22 15:18:00,user_028,IT,New York,hr_system,1,0,0,1,19,0
2024-02-22 23:09:00,user_001,Engineering,Unknown,admin_panel,3,1,1,0,8,1
2024-02-23 07:21:00,user_022,IT,Chicago,admin_panel,1,0,0,0,31,0
2024-02-23 07:43:00,user_008,Engineering,Chicago,hr_system,0,0,0,1,79,0
2024-02-23 09:17:00,user_020,Executive,New York,email,1,0,0,1,94,0
2024-02-23 09:48:00,user_012,Sales,Remote,database,0,0,0,0,67,0
2024-02-23 10:53:00,user_012,Executive,Remote,database,1,0,0,1,69,0
2024-02-23 12:43:00,user_036,Executive,Chicago,database,1,0,0,1,90,0
2024-02-23 12:58:00,user_010,Finance,New York,email,1,0,0,1,17,0
2024-02-23 17:15:00,user_003,HR,New York,file_share,0,0,0,0,5,0
2024-02-23 18:35:00,user_006,Finance,Remote,vpn,1,0,0,0,52,0
2024-02-23 19:35:00,user_022,Finance,Remote,vpn,0,0,0,0,109,0
2024-02-24 08:34:00,user_021,IT,New York,admin_panel,0,0,0,1,21,0
2024-02-24 13:00:00,user_002,Finance,Chicago,database,1,0,0,0,40,0
2024-02-24 13:02:00,user_013,Finance,Chicago,payroll,0,0,0,0,87,0
2024-02-24 16:31:00,user_049,IT,Remote,hr_system,0,0,0,1,39,0
2024-02-24 18:07:00,user_004,Executive,Remote,admin_panel,1,0,0,1,95,0
2024-02-24 18:28:00,user_034,Sales,New York,file_share,1,0,0,1,93,0
2024-02-24 18:43:00,user_007,Finance,New York,payroll,1,0,0,1,51,0
2024-02-24 18:56:00,user_045,HR,Chicago,payroll,1,0,0,0,46,0
2024-02-24 19:59:00,user_025,IT,Remote,hr_system,0,0,0,1,21,0
2024-02-25 00:57:00,user_039,IT,Unknown,admin_panel,8,1,1,1,23,1
2024-02-25 01:04:00,user_002,HR,London,admin_panel,8,0,0,0,1,1
2024-02-25 08:25:00,user_025,Finance,Chicago,database,0,0,0,0,19,0
2024-02-25 10:25:00,user_038,Finance,New York,vpn,1,0,0,1,59,0
2024-02-25 10:28:00,user_042,IT,Chicago,hr_system,0,0,0,0,112,0
2024-02-25 11:09:00,user_001,Finance,Remote,admin_panel,1,0,0,1,18,0
2024-02-25 12:48:00,user_037,Finance,Remote,admin_panel,1,0,0,1,120,0
2024-02-25 13:17:00,user_006,Executive,Chicago,admin_panel,1,0,0,0,49,0
2024-02-25 16:24:00,user_048,Engineering,Remote,database,0,0,0,1,31,0
2024-02-25 16:58:00,user_016,HR,New York,database,1,0,0,0,97,0
2024-02-25 22:05:00,user_024,HR,London,database,10,0,0,1,10,1
2024-02-26 07:23:00,user_003,Engineering,Remote,admin_panel,1,0,0,0,6,0
2024-02-26 09:32:00,user_050,HR,New York,email,0,0,0,0,106,0
2024-02-26 09:57:00,user_024,IT,New York,email,1,0,0,1,14,0
2024-02-26 10:14:00,user_022,Executive,Chicago,file_share,1,0,0,1,75,0
2024-02-26 11:26:00,user_009,Finance,New York,admin_panel,0,0,0,0,101,0
2024-02-26 13:05:00,user_017,Sales,Chicago,admin_panel,1,0,0,1,76,0
2024-02-26 13:39:00,user_003,Sales,New York,file_share,0,0,0,1,50,0
2024-02-26 13:40:00,user_038,Engineering,New York,file_share,0,0,0,0,107,0
2024-02-26 13:54:00,user_018,Executive,Remote,email,0,0,0,0,50,0
2024-02-26 15:14:00,user_020,HR,New York,payroll,0,0,0,0,64,0
2024-02-26 16:03:00,user_034,Finance,Remote,vpn,1,0,0,1,28,0
2024-02-26 18:59:00,user_038,Executive,Chicago,vpn,1,0,0,1,62,0
2024-02-26 19:27:00,user_016,Executive,New York,payroll,0,0,0,0,107,0
2024-02-26 19:39:00,user_050,IT,New York,database,1,0,0,0,68,0
2024-02-27 01:00:00,user_003,HR,Unknown,payroll,9,1,0,1,21,1
2024-02-27 07:14:00,user_032,Finance,New York,payroll,1,0,0,0,32,0
2024-02-27 07:23:00,user_031,HR,Chicago,admin_panel,1,0,0,1,39,0
2024-02-27 07:31:00,user_029,Finance,Remote,vpn,1,0,0,0,36,0
2024-02-27 08:14:00,user_027,HR,Chicago,admin_panel,1,0,0,0,95,0
2024-02-27 09:55:00,user_022,HR,Chicago,payroll,1,0,0,1,6,0
2024-02-27 14:14:00,user_030,Executive,Remote,payroll,1,0,0,0,115,0
2024-02-27 15:17:00,user_018,Executive,Chicago,admin_panel,0,0,0,0,48,0
2024-02-27 17:23:00,user_005,Finance,Remote,payroll,1,0,0,1,57,0
2024-02-27 23:59:00,user_025,HR,Unknown,payroll,6,0,1,0,28,1
2024-02-28 00:05:00,user_039,Engineering,London,payroll,7,0,0,0,25,1
2024-02-28 00:13:00,user_018,Finance,Unknown,admin_panel,7,1,0,1,4,1
2024-02-28 01:24:00,user_045,HR,Unknown,admin_panel,8,1,0,1,5,1
2024-02-28 12:19:00,user_003,Finance,New York,payroll,1,0,0,0,8,0
2024-02-28 12:54:00,user_047,Finance,Chicago,database,0,0,0,1,6,0
2024-02-28 15:46:00,user_002,Finance,Remote,vpn,1,0,0,0,46,0
2024-02-28 17:07:00,user_037,Executive,Chicago,hr_system,0,0,0,1,105,0
2024-02-28 19:17:00,user_005,IT,Chicago,payroll,0,0,0,0,20,0
2024-02-29 08:31:00,user_005,Finance,Remote,file_share,0,0,0,0,81,0
2024-02-29 09:09:00,user_046,HR,Chicago,file_share,0,0,0,1,93,0
2024-02-29 09:28:00,user_024,HR,Chicago,admin_panel,0,0,0,1,87,0
2024-02-29 13:49:00,user_049,IT,Chicago,vpn,0,0,0,1,52,0
2024-02-29 14:13:00,user_043,Sales,Remote,payroll,1,0,0,0,113,0
2024-02-29 18:37:00,user_014,Executive,Remote,admin_panel,0,0,0,0,9,0
2024-02-29 19:06:00,user_021,Sales,Remote,database,1,0,0,1,68,0
2024-02-29 22:14:00,user_012,Sales,London,payroll,6,0,0,1,5,1
2024-02-29 22:41:00,user_003,HR,London,payroll,6,1,1,0,26,1
2024-03-01 07:08:00,user_038,Engineering,Chicago,vpn,0,0,0,1,100,0
2024-03-01 11:03:00,user_006,Finance,Chicago,admin_panel,0,0,0,1,45,0
2024-03-01 12:33:00,user_017,Engineering,New York,file_share,0,0,0,0,104,0
2024-03-01 12:44:00,user_040,Executive,Chicago,email,1,0,0,0,100,0
2024-03-01 13:27:00,user_032,Engineering,Chicago,database,0,0,0,1,36,0
2024-03-01 13:51:00,user_029,Sales,Chicago,file_share,1,0,0,1,90,0
2024-03-01 14:06:00,user_028,Engineering,Chicago,vpn,1,0,0,1,78,0
2024-03-01 15:44:00,user_045,Engineering,Remote,payroll,1,0,0,0,89,0
2024-03-01 15:55:00,user_036,Executive,Remote,file_share,0,0,0,1,54,0
2024-03-01 17:38:00,user_027,HR,Remote,vpn,1,0,0,1,35,0
2024-03-01 17:41:00,user_013,Engineering,Chicago,file_share,0,0,0,0,41,0
2024-03-01 18:12:00,user_037,Executive,Remote,vpn,1,0,0,0,116,0
2024-03-01 18:17:00,user_012,Sales,Remote,vpn,0,0,0,1,114,0
2024-03-01 19:14:00,user_007,Engineering,Remote,admin_panel,1,0,0,0,120,0
2024-03-01 19:47:00,user_008,HR,Chicago,payroll,1,0,0,1,32,0
2024-03-02 09:21:00,user_042,IT,Remote,hr_system,0,0,0,0,88,0
2024-03-02 10:03:00,user_021,IT,Chicago,payroll,1,0,0,0,15,0
2024-03-02 10:34:00,user_044,Engineering,Remote,file_share,1,0,0,1,108,0
